suite,id,index,head,width,wlimit,status,max,mean,p99,count,max_over_w,memo_size,tainted
real,clj-tests.lfe,14,deftest,80,80,ok,3,1.0577,2,416,0.0375,520,104
real,clj-tests.lfe,15,deftest,80,80,ok,3,1.2078,3,953,0.0375,1063,110
real,clj-tests.lfe,16,deftest,80,80,ok,2,1.1136,2,264,0.0250,302,38
real,clj-tests.lfe,17,deftest,80,80,ok,2,1.1298,2,339,0.0250,385,46
real,clj-tests.lfe,18,deftest,80,80,ok,3,1.2151,3,265,0.0375,282,17
real,clj-tests.lfe,19,deftest,80,80,ok,2,1.1429,2,168,0.0250,191,23
real,clj-tests.lfe,20,deftest,80,80,ok,4,1.1971,4,1512,0.0500,1791,279
real,clj-tests.lfe,21,deftest,80,80,ok,4,1.2183,4,600,0.0500,638,38
real,clj-tests.lfe,22,deftest,80,80,ok,1,1.0000,1,72,0.0125,138,66
real,clj-tests.lfe,23,deftest,80,80,ok,2,1.0728,2,151,0.0250,209,58
real,clj-tests.lfe,24,deftest,80,80,ok,1,1.0000,1,23,0.0125,60,37
real,clj-tests.lfe,25,deftest,80,80,ok,1,1.0000,1,23,0.0125,60,37
real,clj-tests.lfe,26,deftest,80,80,ok,1,1.0000,1,23,0.0125,60,37
real,clj-tests.lfe,27,deftest,80,80,ok,1,1.0000,1,147,0.0125,167,20
real,clj-tests.lfe,28,deftest,80,80,ok,1,1.0000,1,180,0.0125,208,28
real,clj-tests.lfe,29,deftest,80,80,ok,3,1.1574,3,324,0.0375,370,46
real,clj-tests.lfe,30,deftest,80,80,ok,3,1.1538,3,351,0.0375,379,28
real,clj-tests.lfe,31,deftest,80,80,ok,2,1.0090,1,111,0.0250,111,0
real,clj-tests.lfe,32,deftest,80,80,ok,3,1.1600,3,550,0.0375,596,46
real,clj-tests.lfe,33,deftest,80,80,ok,3,1.1515,3,581,0.0375,620,39
real,clj-tests.lfe,34,deftest,80,80,ok,2,1.0090,1,111,0.0250,111,0
real,clj-tests.lfe,35,deftest,80,80,ok,2,1.0090,1,111,0.0250,111,0
real,clj-tests.lfe,36,deftest,80,80,ok,3,1.1108,3,343,0.0375,384,41
real,clj-tests.lfe,37,defrecord,80,80,ok,2,1.0217,2,46,0.0250,46,0
real,clj-tests.lfe,38,deftest,80,80,ok,2,1.1778,2,225,0.0250,248,23
real,clj-tests.lfe,39,deftest,80,80,ok,1,1.0000,1,107,0.0125,118,11
real,clj-tests.lfe,40,deftest,80,80,ok,2,1.1359,2,184,0.0250,195,11
real,clj-tests.lfe,41,deftest,80,80,ok,2,1.2034,2,290,0.0250,335,45
real,clj-tests.lfe,42,deftest,80,80,ok,2,1.0825,2,303,0.0250,328,25
real,clj-tests.lfe,43,deftest,80,80,ok,3,1.2380,3,647,0.0375,738,91
real,clj-tests.lfe,44,deftest,80,80,ok,3,1.1434,2,286,0.0375,306,20
real,clj-tests.lfe,45,deftest,80,80,ok,1,1.0000,1,120,0.0125,132,12
real,clj-tests.lfe,46,deftest,80,80,ok,1,1.0000,1,129,0.0125,150,21
real,clj-tests.lfe,47,deftest,80,80,ok,1,1.0000,1,148,0.0125,170,22
real,clj-tests.lfe,48,deftest,80,80,ok,2,1.0084,1,119,0.0250,119,0
real,clj-tests.lfe,49,deftest,80,80,ok,2,1.0084,1,119,0.0250,119,0
real,clj-tests.lfe,50,deftest,80,80,ok,2,1.1296,2,216,0.0250,238,22
real,clj-tests.lfe,51,deftest,80,80,ok,2,1.0090,1,111,0.0250,111,0
real,clj-tests.lfe,52,deftest,80,80,ok,2,1.0090,1,111,0.0250,111,0
real,clj-tests.lfe,53,deftest,80,80,ok,2,1.0090,1,111,0.0250,111,0
real,clj-tests.lfe,54,deftest,80,80,ok,2,1.0090,1,111,0.0250,111,0
real,clj-tests.lfe,55,deftest,80,80,ok,2,1.0090,1,111,0.0250,111,0
real,clj-tests.lfe,56,deftest,80,80,ok,3,1.2366,3,279,0.0375,298,19
real,clj-tests.lfe,57,deftest,80,80,ok,3,1.2002,3,814,0.0375,901,87
real,clj-tests.lfe,58,deftest,80,80,ok,2,1.0658,2,456,0.0250,501,45
real,clj-tests.lfe,59,deftest,80,80,ok,4,1.2710,4,417,0.0500,454,37
real,clj-tests.lfe,60,deftest,80,80,ok,3,1.1897,3,348,0.0375,367,19
real,clj-tests.lfe,61,deftest,80,80,ok,3,1.1142,2,744,0.0375,783,39
real,clj-tests.lfe,62,deftest,80,80,ok,3,1.1875,3,352,0.0375,375,23
real,clj-tests.lfe,63,deftest,80,80,ok,3,1.1891,3,349,0.0375,368,19
real,clj-tests.lfe,64,defun,80,80,ok,2,1.0192,2,52,0.0250,52,0
real,clj-tests.lfe,65,defun,80,80,ok,2,1.0192,2,52,0.0250,52,0
real,clj-tests.lfe,66,deftest,80,80,ok,2,1.1405,2,420,0.0250,486,66
real,clj-tests.lfe,67,deftest,80,80,ok,2,1.1092,2,412,0.0250,461,49
real,clj-tests.lfe,68,deftest,80,80,ok,3,1.1658,3,1001,0.0375,1053,52
real,clj-tests.lfe,69,deftest,80,80,ok,3,1.1915,3,402,0.0375,457,55
real,clj-tests.lfe,70,deftest,80,80,ok,4,1.1759,3,631,0.0500,677,46
real,clj-tests.lfe,71,deftest,80,80,ok,4,1.1218,3,1445,0.0500,1631,186
real,clj-tests.lfe,72,deftest,80,80,ok,4,1.3333,3,885,0.0500,969,84
real,clj-tests.lfe,73,deftest,80,80,ok,3,1.2006,3,339,0.0375,489,150
real,clj-tests.lfe,74,deftest,80,80,ok,4,1.3341,4,1359,0.0500,1460,101
real,clj-tests.lfe,75,deftest,80,80,ok,2,1.0143,2,421,0.0250,491,70
real,clj-tests.lfe,76,deftest,80,80,ok,3,1.1171,3,444,0.0375,500,56
real,clj-tests.lfe,77,deftest,80,80,ok,4,1.1374,3,1106,0.0500,1158,52
real,clj-tests.lfe,78,deftest,80,80,ok,4,1.1481,4,540,0.0500,594,54
real,clj-tests.lfe,79,deftest,80,80,ok,4,1.1621,4,327,0.0500,329,2
real,clj-tests.lfe,80,deftest,80,80,ok,6,1.2768,6,802,0.0750,846,44
real,clj-tests.lfe,81,deftest,80,80,ok,3,1.2490,3,731,0.0375,889,158
real,clj-tests.lfe,82,deftest,80,80,ok,3,1.2174,3,874,0.0375,1039,165
real,clj-tests.lfe,83,deftest,80,80,ok,3,1.2733,3,739,0.0375,927,188
real,clj-tests.lfe,84,deftest,80,80,ok,3,1.1721,3,616,0.0375,728,112
real,clj-tests.lfe,85,deftest,80,80,ok,4,1.2701,4,770,0.0500,819,49
real,clj-tests.lfe,86,deftest,80,80,ok,4,1.2674,4,688,0.0500,760,72
real,clj-tests.lfe,87,deftest,80,80,ok,3,1.1139,3,360,0.0375,410,50
real,clj-tests.lfe,88,deftest,80,80,ok,3,1.0823,2,158,0.0375,158,0
real,clj-tests.lfe,89,deftest,80,80,ok,3,1.0823,2,158,0.0375,158,0
real,eval_SUITE.lfe,1,include-file,80,80,ok,1,1.0000,1,11,0.0125,11,0
real,eval_SUITE.lfe,2,defmodule,80,80,ok,1,1.0000,1,244,0.0125,289,45
real,eval_SUITE.lfe,3,defmacro,80,80,ok,2,1.0270,2,37,0.0250,37,0
real,eval_SUITE.lfe,4,defun,80,80,ok,3,1.0727,2,110,0.0375,110,0
real,eval_SUITE.lfe,5,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,eval_SUITE.lfe,6,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,eval_SUITE.lfe,7,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,eval_SUITE.lfe,8,defun,80,80,ok,2,1.0270,2,37,0.0250,37,0
real,eval_SUITE.lfe,9,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,eval_SUITE.lfe,10,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,eval_SUITE.lfe,11,defun,80,80,ok,3,1.1207,3,961,0.0375,1076,115
real,eval_SUITE.lfe,12,defun,80,80,ok,4,1.1102,3,926,0.0500,1084,158
real,eval_SUITE.lfe,13,defun,80,80,ok,2,1.0119,2,84,0.0250,125,41
real,eval_SUITE.lfe,14,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,eval_SUITE.lfe,15,defun,80,80,ok,4,1.2372,4,822,0.0500,947,125
real,example_SUITE.lfe,1,include-file,80,80,ok,1,1.0000,1,11,0.0125,11,0
real,example_SUITE.lfe,2,defmodule,80,80,ok,1,1.0000,1,7,0.0125,24,17
real,example_SUITE.lfe,3,defun,80,80,ok,2,1.0227,2,44,0.0250,44,0
real,example_SUITE.lfe,4,defun,80,80,ok,2,1.0543,2,129,0.0250,235,106
real,guard_SUITE.lfe,1,include-file,80,80,ok,1,1.0000,1,11,0.0125,11,0
real,guard_SUITE.lfe,2,defmodule,80,80,ok,1,1.0000,1,476,0.0125,521,45
real,guard_SUITE.lfe,3,defmacro,80,80,ok,2,1.0270,2,37,0.0250,37,0
real,guard_SUITE.lfe,4,defun,80,80,ok,1,1.0000,1,204,0.0125,246,42
real,guard_SUITE.lfe,5,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,guard_SUITE.lfe,6,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,guard_SUITE.lfe,7,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,guard_SUITE.lfe,8,defun,80,80,ok,2,1.0270,2,37,0.0250,37,0
real,guard_SUITE.lfe,9,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,guard_SUITE.lfe,10,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,guard_SUITE.lfe,11,defun,80,80,ok,4,1.1761,3,1942,0.0500,2034,92
real,guard_SUITE.lfe,12,defun,80,80,ok,3,1.0740,2,419,0.0375,478,59
real,guard_SUITE.lfe,13,defun,80,80,ok,3,1.0703,3,498,0.0375,552,54
real,guard_SUITE.lfe,14,defun,80,80,ok,3,1.1788,3,537,0.0375,585,48
real,guard_SUITE.lfe,15,defun,80,80,ok,3,1.0903,2,631,0.0375,700,69
real,guard_SUITE.lfe,16,defun,80,80,ok,3,1.0806,2,3834,0.0375,4434,600
real,guard_SUITE.lfe,17,defun,80,80,ok,3,1.0873,2,1809,0.0375,2278,469
real,guard_SUITE.lfe,18,defun,80,80,ok,4,1.2531,3,1280,0.0500,1328,48
real,guard_SUITE.lfe,19,defun,80,80,ok,4,1.1327,4,505,0.0500,587,82
real,guard_SUITE.lfe,20,defun,80,80,ok,3,1.1200,2,125,0.0375,125,0
real,guard_SUITE.lfe,21,defun,80,80,ok,3,1.0906,3,508,0.0375,608,100
real,guard_SUITE.lfe,22,defun,80,80,ok,3,1.0567,2,141,0.0375,141,0
real,guard_SUITE.lfe,23,defun,80,80,ok,3,1.0567,2,141,0.0375,141,0
real,guard_SUITE.lfe,24,defun,80,80,ok,3,1.0815,2,3498,0.0375,4317,819
real,guard_SUITE.lfe,25,defun,80,80,ok,3,1.0963,2,2628,0.0375,2959,331
real,guard_SUITE.lfe,26,defun,80,80,ok,3,1.0717,2,2107,0.0375,2759,652
real,guard_SUITE.lfe,27,defun,80,80,ok,4,1.3284,4,3831,0.0500,3891,60
real,guard_SUITE.lfe,28,defun,80,80,ok,3,1.1293,3,348,0.0375,406,58
real,guard_SUITE.lfe,29,defun,80,80,ok,3,1.0794,2,277,0.0375,328,51
real,guard_SUITE.lfe,30,defun,80,80,ok,3,1.1045,2,287,0.0375,304,17
real,guard_SUITE.lfe,31,defun,80,80,ok,3,1.1067,3,328,0.0375,364,36
real,guard_SUITE.lfe,32,defun,80,80,ok,3,1.1153,3,347,0.0375,385,38
real,guard_SUITE.lfe,33,defun,80,80,ok,3,1.1623,3,345,0.0375,421,76
real,guard_SUITE.lfe,34,defun,80,80,ok,4,1.1265,4,3859,0.0500,4670,811
real,guard_SUITE.lfe,35,defun,80,80,ok,3,1.0915,3,492,0.0375,572,80
real,guard_SUITE.lfe,36,defun,80,80,ok,3,1.0839,2,2478,0.0375,3105,627
real,guard_SUITE.lfe,37,defun,80,80,ok,3,1.0620,2,1209,0.0375,1466,257
real,guard_SUITE.lfe,38,defun,80,80,ok,3,1.0534,2,487,0.0375,597,110
real,guard_SUITE.lfe,39,defun,80,80,ok,3,1.0563,2,142,0.0375,142,0
real,guard_SUITE.lfe,40,defun,80,80,ok,4,1.2165,4,351,0.0500,422,71
real,guard_SUITE.lfe,41,defun,80,80,ok,3,1.0784,2,255,0.0375,255,0
real,guard_SUITE.lfe,42,defun,80,80,ok,3,1.1613,3,2586,0.0375,2636,50
real,guard_SUITE.lfe,43,defun,80,80,ok,3,1.0625,2,192,0.0375,192,0
real,guard_SUITE.lfe,44,defun,80,80,ok,2,1.0901,2,233,0.0250,262,29
real,guard_SUITE.lfe,45,defun,80,80,ok,4,1.1203,3,241,0.0500,241,0
real,guard_SUITE.lfe,46,defun,80,80,ok,4,1.1203,3,241,0.0500,241,0
real,guard_SUITE.lfe,47,defun,80,80,ok,3,1.2159,3,829,0.0375,898,69
real,guard_SUITE.lfe,48,defun,80,80,ok,3,1.1808,3,946,0.0375,994,48
real,guard_SUITE.lfe,49,defun,80,80,ok,3,1.1108,3,406,0.0375,406,0
real,guard_SUITE.lfe,50,defun,80,80,ok,3,1.0643,2,280,0.0375,280,0
real,guard_SUITE.lfe,51,defun,80,80,ok,3,1.0815,3,405,0.0375,428,23
real,guard_SUITE.lfe,52,defmacro,80,80,ok,4,1.0992,3,2157,0.0500,2394,237
real,guard_SUITE.lfe,53,defmacro,80,80,ok,3,1.0908,3,1894,0.0375,2148,254
real,guard_SUITE.lfe,54,defun,80,80,ok,3,1.1450,2,1214,0.0375,1260,46
real,guard_SUITE.lfe,55,defun,80,80,ok,2,1.0049,1,206,0.0250,332,126
real,guard_SUITE.lfe,56,defun,80,80,ok,2,1.0270,2,37,0.0250,37,0
real,guard_SUITE.lfe,57,defun,80,80,ok,4,1.1640,3,2475,0.0500,3048,573
real,guard_SUITE.lfe,58,defun,80,80,ok,5,1.2099,5,1729,0.0625,1977,248
real,guard_SUITE.lfe,59,defun,80,80,ok,2,1.0568,2,775,0.0250,980,205
real,guard_SUITE.lfe,60,defun,80,80,ok,3,1.1442,3,652,0.0375,753,101
real,guard_SUITE.lfe,61,defun,80,80,ok,3,1.1385,3,1415,0.0375,1526,111
real,guard_SUITE.lfe,62,defun,80,80,ok,3,1.1194,3,846,0.0375,1041,195
real,guard_SUITE.lfe,63,defun,80,80,ok,3,1.1262,3,515,0.0375,563,48
real,guard_SUITE.lfe,64,defun,80,80,ok,3,1.1085,3,341,0.0375,369,28
real,guard_SUITE.lfe,65,defun,80,80,ok,3,1.0865,3,347,0.0375,395,48
real,guard_SUITE.lfe,66,defun,80,80,ok,3,1.1694,3,555,0.0375,610,55
real,guard_SUITE.lfe,67,defun,80,80,ok,4,1.1442,4,437,0.0500,461,24
real,guard_SUITE.lfe,68,defun,80,80,ok,3,1.1197,3,493,0.0375,521,28
real,guard_SUITE.lfe,69,defmacro,80,80,ok,4,1.2018,3,114,0.0500,114,0
real,guard_SUITE.lfe,70,defun,80,80,ok,3,1.1343,3,216,0.0375,216,0
real,guard_SUITE.lfe,71,defun,80,80,ok,1,1.0000,1,33,0.0125,69,36
real,guard_SUITE.lfe,72,defun,80,80,ok,3,1.1019,2,687,0.0375,720,33
real,guard_SUITE.lfe,73,defun,80,80,ok,3,1.0957,2,752,0.0375,784,32
real,guard_SUITE.lfe,74,defun,80,80,ok,2,1.0864,2,590,0.0250,622,32
real,guard_SUITE.lfe,75,defun,80,80,ok,3,1.0957,2,752,0.0375,784,32
real,guard_SUITE.lfe,76,defun,80,80,ok,3,1.0928,2,787,0.0375,819,32
real,guard_SUITE.lfe,77,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,guard_SUITE.lfe,78,defun,80,80,ok,2,1.0964,2,415,0.0250,519,104
real,guard_SUITE.lfe,79,defun,80,80,ok,3,1.1498,3,307,0.0375,335,28
real,ltest-macros.lfe,1,include-lib,80,80,ok,1,1.0000,1,4,0.0125,10,6
real,ltest-macros.lfe,2,eval-when-compile,80,80,ok,3,1.1848,3,211,0.0375,262,51
real,ltest-macros.lfe,3,defmacro,80,80,ok,6,1.3004,6,739,0.0750,894,155
real,ltest-macros.lfe,4,defmacro,80,80,ok,1,1.0000,1,18,0.0125,33,15
real,ltest-macros.lfe,5,defmacro,80,80,ok,1,1.0000,1,18,0.0125,33,15
real,ltest-macros.lfe,6,defmacro,80,80,ok,2,1.1389,2,36,0.0250,53,17
real,ltest-macros.lfe,7,defmacro,80,80,ok,2,1.1389,2,36,0.0250,53,17
real,ltest-macros.lfe,8,defmacro,80,80,ok,2,1.1389,2,36,0.0250,53,17
real,ltest-macros.lfe,9,defmacro,80,80,ok,4,1.1375,4,400,0.0500,445,45
real,ltest-macros.lfe,10,defmacro,80,80,ok,3,1.1086,3,359,0.0375,419,60
real,ltest-macros.lfe,11,defmacro,80,80,ok,2,1.0648,2,355,0.0250,421,66
real,ltest-macros.lfe,12,eval-when-compile,80,80,ok,4,1.1558,3,1508,0.0500,1754,246
real,ltest-macros.lfe,13,defmacro,80,80,ok,4,1.1850,4,508,0.0500,552,44
real,maps-tests.lfe,1,defmodule,80,80,ok,1,1.0000,1,7,0.0125,22,15
real,maps-tests.lfe,2,include-file,80,80,ok,1,1.0000,1,11,0.0125,11,0
real,maps-tests.lfe,3,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,maps-tests.lfe,4,deftest,80,80,ok,4,1.1778,3,135,0.0500,135,0
real,maps-tests.lfe,5,deftest,80,80,ok,4,1.1778,3,135,0.0500,135,0
real,maybe_SUITE.lfe,1,include-file,80,80,ok,1,1.0000,1,11,0.0125,11,0
real,maybe_SUITE.lfe,2,defmodule,80,80,ok,1,1.0000,1,363,0.0125,430,67
real,maybe_SUITE.lfe,3,defun,80,80,ok,2,1.0684,2,117,0.0250,145,28
real,maybe_SUITE.lfe,4,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,maybe_SUITE.lfe,5,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,maybe_SUITE.lfe,6,defun,80,80,ok,2,1.0543,2,129,0.0250,235,106
real,maybe_SUITE.lfe,7,defun,80,80,ok,2,1.0270,2,37,0.0250,37,0
real,maybe_SUITE.lfe,8,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,maybe_SUITE.lfe,9,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,maybe_SUITE.lfe,10,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,maybe_SUITE.lfe,11,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,maybe_SUITE.lfe,12,defun,80,80,ok,2,1.0151,2,332,0.0250,366,34
real,maybe_SUITE.lfe,13,defun,80,80,ok,2,1.0191,2,367,0.0250,401,34
real,maybe_SUITE.lfe,14,defun,80,80,ok,2,1.0166,2,362,0.0250,396,34
real,maybe_SUITE.lfe,15,defun,80,80,ok,2,1.0203,2,395,0.0250,429,34
real,maybe_SUITE.lfe,16,defun,80,80,ok,2,1.0196,2,408,0.0250,434,26
real,maybe_SUITE.lfe,17,defun,80,80,ok,2,1.0225,2,445,0.0250,471,26
real,maybe_SUITE.lfe,18,defun,80,80,ok,2,1.0206,2,437,0.0250,457,20
real,maybe_SUITE.lfe,19,defun,80,80,ok,2,1.0233,2,472,0.0250,492,20
real,maybe_SUITE.lfe,20,defun,80,80,ok,2,1.0151,2,199,0.0250,282,83
real,maybe_SUITE.lfe,21,defun,80,80,ok,2,1.0120,2,83,0.0250,121,38
real,maybe_SUITE.lfe,22,defun,80,80,ok,2,1.0424,2,330,0.0250,513,183
real,ms_transform_SUITE.lfe,1,include-file,80,80,ok,1,1.0000,1,11,0.0125,11,0
real,ms_transform_SUITE.lfe,2,defmodule,80,80,ok,1,1.0000,1,426,0.0125,489,63
real,ms_transform_SUITE.lfe,3,defmacro,80,80,ok,2,1.0270,2,37,0.0250,37,0
real,ms_transform_SUITE.lfe,4,defun,80,80,ok,1,1.0000,1,154,0.0125,196,42
real,ms_transform_SUITE.lfe,5,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,ms_transform_SUITE.lfe,6,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,ms_transform_SUITE.lfe,7,defun,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,ms_transform_SUITE.lfe,8,defun,80,80,ok,2,1.0270,2,37,0.0250,37,0
real,ms_transform_SUITE.lfe,9,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,ms_transform_SUITE.lfe,10,defun,80,80,ok,2,1.1132,2,53,0.0250,53,0
real,ms_transform_SUITE.lfe,11,defun,80,80,ok,3,1.2118,3,255,0.0375,306,51
real,ms_transform_SUITE.lfe,12,defun,80,80,ok,3,1.1916,3,214,0.0375,232,18
real,ms_transform_SUITE.lfe,13,defun,80,80,ok,2,1.0119,2,84,0.0250,125,41
real,ms_transform_SUITE.lfe,14,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,15,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,16,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,17,defrecord,80,80,ok,2,1.0145,2,69,0.0250,69,0
real,ms_transform_SUITE.lfe,18,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,19,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,20,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,21,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,22,defrecord,80,80,ok,2,1.0108,2,93,0.0250,93,0
real,ms_transform_SUITE.lfe,23,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,24,defrecord,80,80,ok,2,1.0333,2,30,0.0250,30,0
real,ms_transform_SUITE.lfe,25,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,26,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,27,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,28,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,29,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,30,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,31,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,32,defun,80,80,ok,2,1.0118,2,85,0.0250,126,41
real,ms_transform_SUITE.lfe,33,defun,80,80,ok,3,1.0992,2,121,0.0375,121,0
real,ms_transform_SUITE.lfe,34,defun,80,80,ok,3,1.0269,2,372,0.0375,457,85
real,ms_transform_SUITE.lfe,35,defun,80,80,ok,2,1.0863,2,139,0.0250,234,95
real,ms_transform_SUITE.lfe,36,defun,80,80,ok,2,1.0872,2,195,0.0250,212,17
real,test_server.lfe,1,defmacro,80,80,ok,5,1.1794,3,563,0.0625,609,46
real,test_server.lfe,2,defmacro,80,80,ok,3,1.1070,2,243,0.0375,243,0
real,test_server.lfe,3,defmacro,80,80,ok,2,1.0303,2,33,0.0250,33,0
real,test_server.lfe,4,defmacro,80,80,ok,3,1.0938,3,96,0.0375,96,0
real,tqstring_SUITE.lfe,1,include-file,80,80,ok,1,1.0000,1,11,0.0125,11,0
real,tqstring_SUITE.lfe,2,defmodule,80,80,ok,1,1.0000,1,7,0.0125,24,17
real,tqstring_SUITE.lfe,3,defun,80,80,ok,2,1.0222,2,45,0.0250,45,0
real,tqstring_SUITE.lfe,4,defun,80,80,ok,2,1.0543,2,129,0.0250,239,110
real,tqstring_SUITE.lfe,5,defun,80,80,ok,3,1.0909,2,374,0.0375,420,46
real,cl.lfe,1,defmodule,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,cl.lfe,2,defun,100,100,ok,1,1.0000,1,220,0.0100,279,59
real,cl.lfe,3,defun,100,100,ok,1,1.0000,1,223,0.0100,282,59
real,cl.lfe,4,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,cl.lfe,5,defun,100,100,ok,3,1.1717,3,99,0.0300,99,0
real,cl.lfe,6,defun,100,100,ok,4,1.1159,3,440,0.0400,457,17
real,cl.lfe,7,defun,100,100,ok,2,1.0645,2,93,0.0200,104,11
real,cl.lfe,8,defun,100,100,ok,3,1.0657,2,335,0.0300,381,46
real,cl.lfe,9,defun,100,100,ok,4,1.1758,4,495,0.0400,608,113
real,cl.lfe,10,defun,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,cl.lfe,11,defun,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,cl.lfe,12,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,13,defun,100,100,ok,3,1.2298,3,161,0.0300,168,7
real,cl.lfe,14,defun,100,100,ok,2,1.1212,2,462,0.0200,556,94
real,cl.lfe,15,defun,100,100,ok,3,1.2803,3,239,0.0300,259,20
real,cl.lfe,16,defun,100,100,ok,3,1.2563,3,355,0.0300,413,58
real,cl.lfe,17,defun,100,100,ok,3,1.1466,2,116,0.0300,116,0
real,cl.lfe,18,defun,100,100,ok,5,1.1631,3,472,0.0500,498,26
real,cl.lfe,19,defun,100,100,ok,6,1.2168,5,738,0.0600,756,18
real,cl.lfe,20,defun,100,100,ok,4,1.1368,3,446,0.0400,474,28
real,cl.lfe,21,defun,100,100,ok,4,1.1355,3,561,0.0400,604,43
real,cl.lfe,22,defun,100,100,ok,4,1.1843,4,396,0.0400,426,30
real,cl.lfe,23,defun,100,100,ok,2,1.0412,2,267,0.0200,288,21
real,cl.lfe,24,defun,100,100,ok,2,1.0358,2,307,0.0200,328,21
real,cl.lfe,25,defun,100,100,ok,3,1.1065,2,779,0.0300,910,131
real,cl.lfe,26,defun,100,100,ok,3,1.1160,2,767,0.0300,918,151
real,cl.lfe,27,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,28,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,29,defun,100,100,ok,3,1.1351,2,111,0.0300,111,0
real,cl.lfe,30,defun,100,100,ok,3,1.1329,3,316,0.0300,335,19
real,cl.lfe,31,defun,100,100,ok,3,1.1403,3,278,0.0300,300,22
real,cl.lfe,32,defun,100,100,ok,3,1.0950,3,600,0.0300,659,59
real,cl.lfe,33,defun,100,100,ok,3,1.1052,3,637,0.0300,694,57
real,cl.lfe,34,defun,100,100,ok,3,1.0955,3,597,0.0300,652,55
real,cl.lfe,35,defun,100,100,ok,3,1.0675,2,696,0.0300,849,153
real,cl.lfe,36,defun,100,100,ok,6,1.2519,6,1584,0.0600,1739,155
real,cl.lfe,37,defun,100,100,ok,6,1.1499,4,1788,0.0600,1944,156
real,cl.lfe,38,defun,100,100,ok,6,1.1520,4,1763,0.0600,1941,178
real,cl.lfe,39,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,40,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,41,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,42,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,43,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,44,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,45,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
